file_path,extension,role,size_bytes,line_count,complexity,sha256,is_suspicious,git_tracked_status
macos/Runner.xcodeproj/project.pbxproj,.pbxproj,Other Project File,27227,705,High (>500 lines),97e420211e35c65c778e6bd573982a127f1c398771824bc91dd2a68b4e9f60bd,No,Tracked/Audited
macos/Runner.xcworkspace/contents.xcworkspacedata,.xcworkspacedata,Other Project File,159,7,Low,706a4c812f2a1e220e6785c27580020d58048e2ae4d30d1280f3c43344ce6b38,No,Tracked/Audited
macos/RunnerTests/RunnerTests.swift,.swift,Other Project File,302,12,Low,8a0ff977c64ceac0750fffa48087988b7b4125d1b1c49019221e7fffb574423e,No,Tracked/Audited
macos/Runner.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist,.plist,Other Project File,246,8,Low,d557c2c32fc6258ec28981fa45dc847b76c9968beb90a2e26d13ef9c4ea45c30,No,Tracked/Audited
macos/Runner.xcodeproj/xcshareddata/xcschemes/Runner.xcscheme,.xcscheme,Other Project File,3842,99,Low,1be3f3d3d101d5cdd3ea0f7a81ac951c0855e508edd72e3db4390256708a2153,No,Tracked/Audited
macos/Runner.xcodeproj/project.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist,.plist,Other Project File,246,8,Low,d557c2c32fc6258ec28981fa45dc847b76c9968beb90a2e26d13ef9c4ea45c30,No,Tracked/Audited
macos/Runner/Base.lproj/MainMenu.xib,.xib,Other Project File,24072,343,Medium (>200 lines),776c35481f6581f14148b90071558b25f6ce6262e771988985e9fe8d3e70a472,No,Tracked/Audited
macos/Runner/Configs/AppInfo.xcconfig,.xcconfig,Other Project File,641,14,Low,184d3150fedeffb7454c5b906f4677f3045de8363036ae631107573b7ec66a56,No,Tracked/Audited
macos/Runner/Configs/Debug.xcconfig,.xcconfig,Other Project File,79,2,Low,86be603022e2a385dd7884fce4cc29255676c3dda579d3d4a56c958bf1e57de0,No,Tracked/Audited
macos/Runner/Configs/Release.xcconfig,.xcconfig,Other Project File,81,2,Low,d1bf3f0349aadd5c58ee9d46c0ce4ce45467127c438936e9bb481d861d296565,No,Tracked/Audited
macos/Runner/Configs/Warnings.xcconfig,.xcconfig,Other Project File,593,13,Low,aa8ded4c14068cb05f51f5446509fe56805cf1e29961ad6d5a97233bb0632bc1,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/app_icon_1024.png,.png,Other Project File,102994,562,High (>500 lines),6232e5815af17e25e0268b2fec7aea9e068cc92ec709e9605c2b31df4ff2a313,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/app_icon_128.png,.png,Other Project File,5680,50,Low,15591f03f31313af6fd644ed0512106cc04365130b8b73244f1cfa6dddfb4400,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/app_icon_16.png,.png,Other Project File,520,8,Low,cc6928b5adfc00dbf526192e2705dd9af641cdf20ab4c6c7ca7cd4936dca59f0,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/app_icon_256.png,.png,Other Project File,14142,86,Low,416efd77cde932d42ef34168da24dd428a495b1f4f34bbbd125a18d2add186a2,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/app_icon_32.png,.png,Other Project File,1066,10,Low,ae8c4458e41f1e28b1e851ed87d3268d4a0351ceea427fa2a84cc94ddfb6d4c5,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/app_icon_512.png,.png,Other Project File,36406,242,Medium (>200 lines),0a91c6c1bf242e54ee179e34629e9ef3e8a6d286c0fce01e302280a8be9277e6,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/app_icon_64.png,.png,Other Project File,2218,16,Low,6ad229623498e5f1277800db3ab7cb11faf85eb2569e1213f7d8e55003c07b42,No,Tracked/Audited
macos/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json,.json,Configuration / Rules,1359,68,Low,992ba63d183dfb8f8e3af38ac203d834d23c004da1417c438b4c5a3d7d1d7103,No,Tracked/Audited
macos/Flutter/ephemeral/Flutter-Generated.xcconfig,.xcconfig,Other Project File,390,11,Low,441bf66a950908c4a92c29d769435dc67c3b1aeec3a695ed5bd110e3af464c38,No,Tracked/Audited
macos/Flutter/ephemeral/flutter_export_environment.sh,.sh,Other Project File,489,12,Low,0b01bd640ec55572f96e97d3b9a2714b5bc3258033d8787dcaf421a41205fc4a,No,Tracked/Audited
linux/flutter/CMakeLists.txt,.txt,Other Project File,2903,88,Low,4eb17836308c1cd53f6b2bb8edb3b7b30610bff3b1d9df7fecc9317f9109700c,No,Tracked/Audited
linux/flutter/generated_plugins.cmake,.cmake,Other Project File,846,29,Low,a7c94e1499ce9bfc4ed5f86179a30553d6ea698410d6427a0bf2adca9677f0ce,No,Tracked/Audited
linux/flutter/generated_plugin_registrant.cc,.cc,Other Project File,1555,31,Low,34f12e85aea517d6cb86aa0adb6b05f111ad482f52e6fef537b3e2d4ec83ad76,No,Tracked/Audited
linux/flutter/generated_plugin_registrant.h,.h,Other Project File,303,15,Low,00f93bb5b1faefdede8f6065df327522900fb0b8efee86bacf424fd947ed14bb,No,Tracked/Audited
linux/runner/CMakeLists.txt,.txt,Other Project File,1000,26,Low,81ecf2604c50f480c23d460b2ddf653ecd39df29cc5b2fe4913f1a59f008a5a7,No,Tracked/Audited
linux/runner/main.cc,.cc,Other Project File,186,6,Low,905b4dfa4eab584c1eb6244899b7d5ef56d0bceaf3bffb5ea335ed7e0ba3c549,No,Tracked/Audited
linux/runner/my_application.cc,.cc,Other Project File,5518,144,Low,e896c8a11ef8b4c7abf3281fe34619eca80e24541d1d6a9512e2625d0fbf76ec,No,Tracked/Audited
linux/runner/my_application.h,.h,Other Project File,406,18,Low,b9be2b58ead9fa2fa3422636120e85ea8ee2a600aa0b42e268cb8ff0ae4b9b5d,No,Tracked/Audited
lib/ai/ai_decision_engine.dart,.dart,Source Code (Flutter/Dart),9623,271,Medium (>200 lines),1fa757d6f801d375ba8e57e25514b416e8a6581f5067366f062e4be5c9f7f0f3,No,Tracked/Audited
lib/ai/ai_orchestrator.dart,.dart,Source Code (Flutter/Dart),36850,957,High (>500 lines),9c6e2e881fc48dbcfc77f2eeabb02b251f976b819f61d177e4ab70ebb636c560,No,Tracked/Audited
lib/ai/chat_smart_agent.dart,.dart,Source Code (Flutter/Dart),31488,803,High (>500 lines),4d9f25a81a94c954babff3880b3edec8f6e9ad03e7f5b3905a4ac72bbc9648b1,No,Tracked/Audited
lib/ai/chat_task_distributor.dart,.dart,Source Code (Flutter/Dart),8164,208,Medium (>200 lines),8f475a6b39a180bd566b67dc6415319b81930e82fd73242ea9323c09d7125064,No,Tracked/Audited
lib/controllers/admin_controller.dart,.dart,Source Code (Flutter/Dart),45641,1194,High (>500 lines),569a57a09846be738a644019c5ef7f9136734e8e780b20eb2f7c7889afd7337d,No,Tracked/Audited
lib/controllers/api_controller.dart,.dart,Source Code (Flutter/Dart),9952,305,Medium (>200 lines),0886e79f932e47a48d2b405adea61850342be8142c691604a0a6f003f10824ee,No,Tracked/Audited
lib/controllers/auth_controller.dart,.dart,Source Code (Flutter/Dart),51880,1379,High (>500 lines),122d1da9788cfa9813880e675d4e83487e23f85c39fbdf51b49a4b8ac0df2ce7,No,Tracked/Audited
lib/controllers/catalog_controller.dart,.dart,Source Code (Flutter/Dart),82354,2059,High (>500 lines),2d32ca30abd6d197aeaf17b94be3c2a903dd83e24898be45ad6d3251a863ee7a,No,Tracked/Audited
lib/controllers/chat_history_controller.dart,.dart,Source Code (Flutter/Dart),7201,221,Medium (>200 lines),652e0d59ecedaab5c1f10da64252c1e901fcbec1ad190a8e0e5657e340f2766c,No,Tracked/Audited
lib/controllers/home_controller.dart,.dart,Source Code (Flutter/Dart),4267,132,Low,e3a70cf0843680c8a411a05b12c98e85e8f81f952cbca3aa10ef624ed99b7b10,No,Tracked/Audited
lib/controllers/home_dashboard_controller.dart,.dart,Source Code (Flutter/Dart),3215,101,Low,7eeebfaf346cb06c1e134d9429f1ef92f58b41bd39a28774f77f7d9f12464ba0,No,Tracked/Audited
lib/controllers/marketing_share_controller.dart,.dart,Source Code (Flutter/Dart),3864,109,Low,dc2417791a7ca60cd2d2735b62cfa72703d03f2a26a4fc1d07ea14f2fb38103f,No,Tracked/Audited
lib/controllers/navigation_controller.dart,.dart,Source Code (Flutter/Dart),2060,69,Low,5bf96aecc57d4c33692bac98ee109da10c981cbc7301e3d2716a98e7844ac650,No,Tracked/Audited
lib/controllers/permissions_controller.dart,.dart,Source Code (Flutter/Dart),7572,215,Medium (>200 lines),630fac6f08a565560b30e400ca5475a0a87bce7d4c127b7789707951356e2dbb,No,Tracked/Audited
lib/controllers/settings_controller.dart,.dart,Source Code (Flutter/Dart),38510,937,High (>500 lines),65b697367826d0b0b3c24e8eefcc5ce704dd92fce2c127b3638243216c5b7aea,No,Tracked/Audited
lib/controllers/social_profile_controller.dart,.dart,Source Code (Flutter/Dart),2023,45,Low,ac5e75d920d302c18e262e9f1b6b11850c37ce07264bf061269f7c0667cb98a3,No,Tracked/Audited
lib/controllers/theme_controller.dart,.dart,Source Code (Flutter/Dart),926,31,Low,777344c41ac2d2f9b24dae6463a2675209dffeacdc935859e03bdea534f5af89,No,Tracked/Audited
lib/controllers/trend_controller.dart,.dart,Source Code (Flutter/Dart),3056,99,Low,9bbfb7c25e02376b54d31516b1062df295d9c3fc2a14a4ed5e7b27fcf272e3ec,No,Tracked/Audited
lib/controllers/whatsapp_sync_controller.dart,.dart,Source Code (Flutter/Dart),4964,156,Low,5ebbf90f75821edc547a54dae3532b6bbb9d466f33a13240f3118ac8aa9b6e2b,No,Tracked/Audited
lib/database/database_helper.dart,.dart,Source Code (Flutter/Dart),22204,836,High (>500 lines),bf6de5eb38fa1db11fe378f51ebd67b77faac25e090298e3f14d640c99233ccf,No,Tracked/Audited
lib/database/DATABASE_USAGE_GUIDE.md,.md,Source Code (Flutter/Dart),11732,469,Medium (>200 lines),ea2b8ecf23c58af763b9d0703bab43b49e69d2c00ffcdbde0d6e1c04c9f5cbd5,No,Tracked/Audited
lib/database/QUICK_REFERENCE.md,.md,Source Code (Flutter/Dart),7002,321,Medium (>200 lines),3d3e1555968b2da46e837a0dc1e88db72dc300cd5250763bc289c679672299e1,No,Tracked/Audited
lib/database/SETUP_GUIDE.md,.md,Source Code (Flutter/Dart),9555,376,Medium (>200 lines),816f0430c299bd107c55f07361de0b09f6bbab8f14aa5e7389deae8614df2607,No,Tracked/Audited
lib/models/api_key_model.dart,.dart,Source Code (Flutter/Dart),1950,74,Low,36823762fde21eb19dfd1e0197a33ccc5665211fb72249e4d55043d4daf284c8,No,Tracked/Audited
lib/models/brand_identity_model.dart,.dart,Source Code (Flutter/Dart),2388,81,Low,4adc885693a4023f1bb5964997c91da5731fc7a3c3139acd5eac519c5e77802d,No,Tracked/Audited
lib/models/brand_info.dart,.dart,Source Code (Flutter/Dart),537,22,Low,f938e5872c4efdfc03ec151902ebd5511bcdb015fd22d8140860bde970ad2d90,No,Tracked/Audited
lib/models/catalog_category_model.dart,.dart,Source Code (Flutter/Dart),1976,63,Low,aebab4bd68371135719cda99c74029fbd17eb485603a8210d208af8953995819,No,Tracked/Audited
lib/models/catalog_media_model.dart,.dart,Source Code (Flutter/Dart),4595,136,Low,d0f13103afcbd7596f490eeb8dfcef615400c2c3c63619b77775e3507cafd8ed,No,Tracked/Audited
lib/models/catalog_product_model.dart,.dart,Source Code (Flutter/Dart),31976,753,High (>500 lines),e7046f8d95162c9d7f9865bd83e23961f20e3ed39b3115a5eb5fd6dcf2160ec3,No,Tracked/Audited
lib/models/content_model.dart,.dart,Source Code (Flutter/Dart),2355,90,Low,e41e8396b73850b7b38739019feab287b13e06ad3d47b4a6689b15c591a60cc4,No,Tracked/Audited
lib/models/log_model.dart,.dart,Source Code (Flutter/Dart),1549,63,Low,1f578916eef3eca5ddbd8468edcd774230739232162cdbb46b2452a71f84a9a6,No,Tracked/Audited
lib/models/media_model.dart,.dart,Source Code (Flutter/Dart),1495,63,Low,663ec31b3539da5ff1a6d4f28a64f78c6edd0a52d26ea6803598b0823e3e81da,No,Tracked/Audited
lib/models/product_memory_model.dart,.dart,Source Code (Flutter/Dart),3212,103,Low,af29186f9fe9317af614c8c1e45a2e631ff8e7f858d5e2ac49133da7066ff04e,No,Tracked/Audited
lib/models/product_photo_models.dart,.dart,Source Code (Flutter/Dart),8845,243,Medium (>200 lines),5a056df76c8324cc01965299e869182ad61ec38f3f80b47b4898717927dd1589,No,Tracked/Audited
lib/models/setting_model.dart,.dart,Source Code (Flutter/Dart),1539,63,Low,28a90b458c2257af6c72ed78412e9257c4056b292ddec1d60d0907d1a85a0154,No,Tracked/Audited
lib/models/user_activity.dart,.dart,Source Code (Flutter/Dart),1223,43,Low,5b145080e42255b73379e48bc66fffa1c417cfb0a11c33bbb878b9de6a2cc409,No,Tracked/Audited
lib/models/user_model.dart,.dart,Source Code (Flutter/Dart),2906,97,Low,d72bcbd7063e5169380ca91f22437f4de7d61f6de84b51640c176ccb721e91b0,No,Tracked/Audited
lib/models/video_composition.dart,.dart,Source Code (Flutter/Dart),3064,95,Low,d248922e378104fcb7401fc394d16459cabd090749257c3f08b035a5747d9e19,No,Tracked/Audited
lib/models/whatsapp_sync_models.dart,.dart,Source Code (Flutter/Dart),8091,267,Medium (>200 lines),509f07519dfe49b9ede10189646ccc2d4c5217109d0483329308dfbe7851bf87,No,Tracked/Audited
lib/screens/admin_dashboard_screen.dart,.dart,Source Code (Flutter/Dart),137640,3323,High (>500 lines),97dad71d15792a7195e0168b2c7cc521f34f78deee6da77425d4b56f86435547,No,Tracked/Audited
lib/screens/ai_chat_screen.dart,.dart,Source Code (Flutter/Dart),21008,457,Medium (>200 lines),6da5a2d747702c0db70409426fb3113dad0eab4580a77787555c739c28314f50,No,Tracked/Audited
lib/screens/ai_chat_screen.dart.tmp,.tmp,Source Code (Flutter/Dart),37575,812,High (>500 lines),ee23ed1c5315e42d2b990a154c931106bdc89db414060f2502cc58ff72fd5973,Yes (Potential Orphan/Temp),Tracked/Audited
lib/screens/brand_settings_screen.dart,.dart,Source Code (Flutter/Dart),10179,242,Medium (>200 lines),c4278d7cf2248ce895f087d13ccb01baf2387c5d9c0986a9410397eba23f3ca6,No,Tracked/Audited
lib/screens/creator_profile_screen.dart,.dart,Source Code (Flutter/Dart),19917,552,High (>500 lines),39d53caaa5c8e5fe0c74cb93aa8d0c4c816f3b274971aa9924bc9c79d7181c24,No,Tracked/Audited
lib/screens/general_settings_screen.dart,.dart,Source Code (Flutter/Dart),23022,522,High (>500 lines),ef9aab5638ccc2a7f3edf1d1839134d9fac5ac37cdc3be60a2495a7e6fc814f1,No,Tracked/Audited
lib/screens/main_wrapper.dart,.dart,Source Code (Flutter/Dart),1067,36,Low,a17fcb853da2fbbf6e1c4d8c04d8470bc67e1003b12664b0f583763ea053bb5b,No,Tracked/Audited
lib/screens/privacy_policy_screen.dart,.dart,Source Code (Flutter/Dart),5039,119,Low,a77c307620b721c2b002bfa7407942965aac8d7aef43c34d63abb5bc5640b4ec,No,Tracked/Audited
lib/screens/product_photography_screen.dart,.dart,Source Code (Flutter/Dart),41286,997,High (>500 lines),614a244c29ad5356e3e6a4a6fa912ad4328a04fd72c39915b0a83d7354c9b7cb,No,Tracked/Audited
lib/screens/settings_screen.dart,.dart,Source Code (Flutter/Dart),109788,2677,High (>500 lines),948566be1d21c8b75d17a230492f1a1ddfd93158b2f4488f301edf2eef268fb8,No,Tracked/Audited
lib/screens/splash_screen.dart,.dart,Source Code (Flutter/Dart),7099,244,Medium (>200 lines),df9b70326d157f76de557f852c30acc9a7d85ade2b357351744dbf96afa4e0e3,No,Tracked/Audited
lib/screens/subscription_screen.dart,.dart,Source Code (Flutter/Dart),18473,522,High (>500 lines),647ebe07eab5b0a3782cc4f69b2017881850334ce1fdd3e3229e0dcd1e94401b,No,Tracked/Audited
lib/screens/terms_of_service_screen.dart,.dart,Source Code (Flutter/Dart),4841,115,Low,050ca7069c765fd1f344d008f0a63c6c8c82b98b5be296fdf67c8dc08cdefe3b,No,Tracked/Audited
lib/screens/Untitled-1.txt,.txt,Source Code (Flutter/Dart),335449,25,Low,59d2ad553cbd9e653dfd8056c3ac719c4062ed13d5dcd118d8305647d855e66f,Yes (Potential Orphan/Temp),Tracked/Audited
lib/services/activity_log_service.dart,.dart,Source Code (Flutter/Dart),1145,40,Low,c99c85af1a75df4ab997bddf1dd9d64b0f08c83b3d4d68f033ed2f2beea93b14,No,Tracked/Audited
lib/services/activity_tracking_service.dart,.dart,Source Code (Flutter/Dart),7135,166,Low,2260029cb669b1fdd6b417acbd6b890cc1ed31bf30ac3f9d1299ffbf064edb60,No,Tracked/Audited
lib/services/ai_backend_router.dart,.dart,Source Code (Flutter/Dart),33730,912,High (>500 lines),9dc46786924ed9143111f6c913cf6cc4b56bee9df2a77a797789c86cc63c410e,No,Tracked/Audited
lib/services/ai_image_generation_service.dart,.dart,Source Code (Flutter/Dart),42814,1114,High (>500 lines),2e9fb037aaba46599e3924839203a4bc787cb85944f81d08fe07531a631a4f6f,No,Tracked/Audited
lib/services/ai_provider.dart,.dart,Source Code (Flutter/Dart),26283,729,High (>500 lines),419ae81d8002a0f3418f57af4e924e20ac7bb7acea186222a386fe8820c8ecbc,No,Tracked/Audited
lib/services/anthropic_service.dart,.dart,Source Code (Flutter/Dart),5770,179,Low,7b2ec338ac8d279eb4eb6a3f087cbe99576228cb80102e5709941c23fe4bf9ea,No,Tracked/Audited
lib/services/app_detection_service.dart,.dart,Source Code (Flutter/Dart),8767,219,Medium (>200 lines),f1e83c5ec04f31f61107e8a35e4aba7e6ee2030e02dfa8853400d67a2a674c7e,No,Tracked/Audited
lib/services/auth_service.dart,.dart,Source Code (Flutter/Dart),18331,496,Medium (>200 lines),15ed521485dca750ecf52735bd9c812da87761c9371bbef4be893680a2db80ef,No,Tracked/Audited
lib/services/azure_openai_service.dart,.dart,Source Code (Flutter/Dart),3085,84,Low,e1445a0e5ba0c70ee9f8c915122b6326a47408cb6870a3a530e9db0c4e261709,No,Tracked/Audited
lib/services/back4app_catalog_media_service.dart,.dart,Source Code (Flutter/Dart),4340,117,Low,2630ef77aa17db1c720aafb12aa671bd73484c92b33ff46142a29a5188898f14,No,Tracked/Audited
lib/services/back4app_gateway_service.dart,.dart,Source Code (Flutter/Dart),23046,634,High (>500 lines),b493c4fd4de10d2a0e8cd6d4ef96efcb0bc47bdbacbb9c3dd288312d088f165e,No,Tracked/Audited
lib/services/catalog_xlsx_import_service.dart,.dart,Source Code (Flutter/Dart),19265,457,Medium (>200 lines),971aae8fcdce83eb93906f413ba58b4f4d176f9bb233daaaba550595cd8eb59d,No,Tracked/Audited
lib/services/db_service.dart,.dart,Source Code (Flutter/Dart),28165,704,High (>500 lines),3b66c768ded2afc9149ce17433d5989a0af0718987db3a962337e1299eb8dbf0,No,Tracked/Audited
lib/services/deepseek_service.dart,.dart,Source Code (Flutter/Dart),3175,104,Low,4968e46641665f2b4cd2784e8ed7512247de1c1ae3000e0ae4af15ff86dbbf6c,No,Tracked/Audited
lib/services/facebook_page_service.dart,.dart,Source Code (Flutter/Dart),13638,296,Medium (>200 lines),0e279f9e20fdfdbc0137668a82c322b31e7edd2a9ae9f58dfe7d28f1de8f8602,No,Tracked/Audited
lib/services/ffmpeg_service.dart,.dart,Source Code (Flutter/Dart),3456,104,Low,873ee5475a2b83614def9229349771e1883b1cb011b9c8a4ebc597865bd15202,No,Tracked/Audited
lib/services/firebase_ai_logic_service.dart,.dart,Source Code (Flutter/Dart),9519,287,Medium (>200 lines),6b64ab4aa2234ebbe725b0d23e41d8e86a635024e2639e3e7903b9d2a082a313,No,Tracked/Audited
lib/services/firebase_storage_service.dart,.dart,Source Code (Flutter/Dart),3191,92,Low,cf0e0a84252a734010457263068709b53aaf50be7ba2008a025a756458031396,No,Tracked/Audited
lib/services/firestore_user_service.dart,.dart,Source Code (Flutter/Dart),12058,337,Medium (>200 lines),e9b779d07c131e2974a0d5cf443a8e2ca7c184bc1fb8087eb19a09b2cf5f78a6,No,Tracked/Audited
lib/services/gatekeeper_service.dart,.dart,Source Code (Flutter/Dart),2677,68,Low,cef20480360bf7cc41c431a61277b1563132eec8854354ffe4072df59b2a73c7,No,Tracked/Audited
lib/services/gemini_service.dart,.dart,Source Code (Flutter/Dart),26505,695,High (>500 lines),cb35be245b2f94690a3a93360d8e13622d04075475d3c6087279e9b71cf0c0e2,No,Tracked/Audited
lib/services/global_config_service.dart,.dart,Source Code (Flutter/Dart),1474,41,Low,a94e2744573273abb9a618c9b9937b4d67f87be270ebaba40361923333ee4f59,No,Tracked/Audited
lib/services/google_veo_service.dart,.dart,Source Code (Flutter/Dart),5130,148,Low,1952bb63dccf031fa8b1d51d8f1fdd6a1ccbb7ec4ff98c9425c0de03ae2117d3,No,Tracked/Audited
lib/services/groq_service.dart,.dart,Source Code (Flutter/Dart),3163,104,Low,4f6c75fe60617277ceadb5e8f482d0b672aefbb7882ce1d46908b3bae5733306,No,Tracked/Audited
lib/services/higgsfield_service.dart,.dart,Source Code (Flutter/Dart),7586,232,Medium (>200 lines),4e886143b03c81b8850b24ca48bf5f5b72580343b3fdc6c062721e6b16607812,No,Tracked/Audited
lib/services/instagram_service.dart,.dart,Source Code (Flutter/Dart),15850,429,Medium (>200 lines),d65b90e8e0a1f325553e24ada32f158f437e5eeabe0cc36bfef1473d2e672f24,No,Tracked/Audited
lib/services/kling_service.dart,.dart,Source Code (Flutter/Dart),11390,316,Medium (>200 lines),b7d75245903f5fe4264ab7ec6a4c190321c1a33a3c75a8a82d8791a20c390107,No,Tracked/Audited
lib/services/manus_ai_service.dart,.dart,Source Code (Flutter/Dart),16566,429,Medium (>200 lines),44a90cf173e325f887653a40ab04ee13699d4cb0024fd4c0e4188a6881d78238,No,Tracked/Audited
lib/services/marketing_share_service.dart,.dart,Source Code (Flutter/Dart),4965,127,Low,e7acf75d56f376ba8ffa11fc4dd4169dc5d3a664842733684e0a555eddc3fa32,No,Tracked/Audited
lib/services/media_merge_service.dart,.dart,Source Code (Flutter/Dart),12883,321,Medium (>200 lines),0b2918f29f8d6050b852aed791916a237d1e45245932d9e8d416dcfb0208eb5f,No,Tracked/Audited
lib/services/media_processing_service.dart,.dart,Source Code (Flutter/Dart),15713,459,Medium (>200 lines),1115e0a283bd8093cd7e9c916bce7b67b998dcd8a672c144bf4fe01c67757ab8,No,Tracked/Audited
lib/services/openai_service.dart,.dart,Source Code (Flutter/Dart),3458,113,Low,5f2ce8c5e0de0cbb8b466d983925207500329919e295a4244628a8a2e83cc049,No,Tracked/Audited
lib/services/permissions_sync_service.dart,.dart,Source Code (Flutter/Dart),13999,376,Medium (>200 lines),931fb6298de5a0ce932e6a3b918eadf4292faacf1744479f7269f2f6dd3a886a,No,Tracked/Audited
lib/services/product_matching_service.dart,.dart,Source Code (Flutter/Dart),9530,230,Medium (>200 lines),6722c235fb58d2a16eaf774914f2448f0a0bb9e064350cf55537aab86eaac455,No,Tracked/Audited
lib/services/product_memory_service.dart,.dart,Source Code (Flutter/Dart),7789,214,Medium (>200 lines),8d96abced5da5fae19c3857d68f2c3faa0e62fd4e318e92b51a7d406e9e0aa55,No,Tracked/Audited
lib/services/product_photography_service.dart,.dart,Source Code (Flutter/Dart),27573,641,High (>500 lines),fe9d4d189995db2036815224a106d5a0b0b9542f9a1c58ffbbb808f269dd45b6,No,Tracked/Audited
lib/services/profile_sync_service.dart,.dart,Source Code (Flutter/Dart),3746,102,Low,c1c02b28248f4e3441218ac0154e1e46d17f9b231b2abfe1e34ad19600ccce2e,No,Tracked/Audited
lib/services/referral_service.dart,.dart,Source Code (Flutter/Dart),3018,89,Low,07973589ed3c9313fba7a99f9e451005f1191b64c45b6383c442c90506f3c5c1,No,Tracked/Audited
lib/services/remotion_service.dart,.dart,Source Code (Flutter/Dart),7149,172,Low,77fe79087b8a0f5bfd65584ada0d099d1be6e80832b5661eee5a5261556b85c9,No,Tracked/Audited
lib/services/secure_storage_service.dart,.dart,Source Code (Flutter/Dart),4712,141,Low,d1c30a786105703ea5896fe3e2f167e3e7f85ce7e4302ff38cf8885031038b15,No,Tracked/Audited
lib/services/serpapi_master_service.dart,.dart,Source Code (Flutter/Dart),6539,171,Low,b631e428eb03679dd0c2f6c975134ef66a11a1abac6fe785b4bc80992119c8e6,No,Tracked/Audited
lib/services/serpapi_services.dart,.dart,Source Code (Flutter/Dart),20815,563,High (>500 lines),a3b1566a2e1a33847e45487b2525166ef4d28b237ad2dafb55410a6567e5b798,No,Tracked/Audited
lib/services/subscription_service.dart,.dart,Source Code (Flutter/Dart),4388,127,Low,c654d15eedcf6547fe90a99a32c9a35449ef1e3576c7cebbec91c33909018dc9,No,Tracked/Audited
lib/services/telegram_service.dart,.dart,Source Code (Flutter/Dart),4329,125,Low,a74b21503872ec804cb3572e98f8acefcb2ffa3813671b2b27e56f23bab79a09,No,Tracked/Audited
lib/services/tiktok_account_service.dart,.dart,Source Code (Flutter/Dart),18238,528,High (>500 lines),05e38dab5368b15463a2d3072454a47d3239f5192fa2c253cba687790456d920,No,Tracked/Audited
lib/services/tiktok_service.dart,.dart,Source Code (Flutter/Dart),26407,749,High (>500 lines),4af779e44f5de53b0c94380d4aba9361490e2aa447e029524d1e96888a0da8c9,No,Tracked/Audited
lib/services/unified_ai_service.dart,.dart,Source Code (Flutter/Dart),36217,831,High (>500 lines),a6597c7565fbc237f2ebee9e3551f04d82599b78be33c42e65ccaa349c61d25e,No,Tracked/Audited
lib/services/unified_backend_service.dart,.dart,Source Code (Flutter/Dart),2106,52,Low,569e6de5e42a814d742902201ca246c7a64ffc6caaee12586b0bbbcf515299c1,No,Tracked/Audited
lib/services/vertex_ai_service.dart,.dart,Source Code (Flutter/Dart),9767,269,Medium (>200 lines),8343d1ba302ebc0e63e8af4e4b780fe07f594f7a38b26e1b9c8f701dfd909902,No,Tracked/Audited
lib/services/video_pipeline_service.dart,.dart,Source Code (Flutter/Dart),10925,285,Medium (>200 lines),56fab900412d000dbddd70444ae98f8e3bc19af2a4d04954e1bdf52e50f232b1,No,Tracked/Audited
lib/services/whatsapp_sync_service.dart,.dart,Source Code (Flutter/Dart),7066,218,Medium (>200 lines),d448a354461f0d6fd07d5ea156e97afc25e9af3b7ce9a1690f82ba3951827d28,No,Tracked/Audited
lib/theme/app_theme.dart,.dart,Source Code (Flutter/Dart),11565,350,Medium (>200 lines),94e5e7888bcd40be30b37ed2de6d8cd241c7f6e5906f645bad91a8eb836e4412,No,Tracked/Audited
lib/theme/README.txt,.txt,Source Code (Flutter/Dart),99,1,Low,84da32b7937d110dfb172d72f91e6996bc8a10c5c63ad0c733d3db9faec95bc0,No,Tracked/Audited
lib/utils/logger.dart,.dart,Source Code (Flutter/Dart),399,12,Low,fb797b1f1fe31ccb8c3252c38c9328907fb6a67878a9f8c632ee46f7b90895d5,No,Tracked/Audited
lib/widgets/account_picker_sheet.dart,.dart,Source Code (Flutter/Dart),6955,195,Low,22ced7a27dc53b16a847ca8175f2595e89adbd57216ce1313f0076a50031df21,No,Tracked/Audited
lib/widgets/api_key_status_indicator.dart,.dart,Source Code (Flutter/Dart),1528,52,Low,b70a3e6030390b9640ef9fbb2cb9135aa368bf9eae37a4acb11470ad053ab970,No,Tracked/Audited
lib/widgets/chat_bubble.dart,.dart,Source Code (Flutter/Dart),51998,1411,High (>500 lines),990d70d839643ea2387383a5b37a106f76e02937ee1c90ef1bde2430b275bed4,No,Tracked/Audited
